       Аналоговые парамeтры:
 Кан.   Имя  Название
    6  HGRV Геометр. высота
  117    EG Откл. РСЗ глисс.

       Бинарные сигналы:
    Кан.   Имя  Название
   128-1  AGND Земля-воздух

        	AGND	HGRV	EG
 7:18:27	0	749,8	0,00
 7:18:28	0	749,8	0,00
 7:18:29	0	749,8	0,00
 7:18:30	0	749,8	0,00
 7:18:31	0	749,8	0,00
 7:18:32	0	749,8	0,00
 7:18:33	0	749,8	0,00
 7:18:34	0	749,8	0,00
 7:18:35	0	749,8	0,00
 7:18:36	0	749,8	0,00
 7:18:37	0	749,8	0,00
 7:18:38	0	749,8	0,00
 7:18:39	0	749,8	0,00
 7:18:40	0	749,8	0,00
 7:18:41	0	749,8	0,00
 7:18:42	0	749,8	0,00
 7:18:43	0	749,8	0,00
 7:18:44	0	749,8	0,00
 7:18:45	0	749,8	0,00
 7:18:46	0	749,8	0,00
 7:18:47	0	749,8	0,00
 7:18:48	0	749,8	0,00
 7:18:49	0	749,8	0,00
 7:18:50	0	749,8	0,00
 7:18:51	0	749,8	0,00
 7:18:52	0	749,8	0,00
 7:18:53	0	749,8	0,00
 7:18:54	0	749,8	0,00
 7:18:55	0	749,8	0,00
 7:18:56	0	749,8	0,00
 7:18:57	0	749,8	0,00
 7:18:58	0	749,8	0,00
 7:18:59	0	749,8	0,00
 7:19:00	0	749,8	0,00
 7:19:01	0	749,8	0,00
 7:19:02	0	749,8	0,00
 7:19:03	0	749,8	0,00
 7:19:04	0	749,8	0,00
 7:19:05	0	749,8	0,00
 7:19:06	0	749,8	0,00
 7:19:07	0	749,8	0,00
 7:19:08	0	749,8	0,00
 7:19:09	0	749,8	0,00
 7:19:10	0	749,8	0,00
 7:19:11	0	749,8	0,00
 7:19:12	0	749,8	0,00
 7:19:13	0	749,8	0,00
 7:19:14	0	749,8	0,00
 7:19:15	0	749,8	0,00
 7:19:16	0	749,8	0,00
 7:19:17	0	749,8	0,00
 7:19:18	0	749,8	0,00
 7:19:19	0	749,8	0,00
 7:19:20	0	749,8	0,00
 7:19:21	0	749,8	0,00
 7:19:22	0	749,8	0,00
 7:19:23	0	749,8	0,00
 7:19:24	0	749,8	0,00
 7:19:25	0	749,8	0,00
 7:19:26	0	749,8	0,00
 7:19:27	0	749,8	0,00
 7:19:28	0	749,8	0,00
 7:19:29	0	749,8	0,00
 7:19:30	0	749,8	0,00
 7:19:31	0	749,8	0,00
 7:19:32	0	749,8	0,00
 7:19:33	0	749,8	0,00
 7:19:34	0	749,8	0,00
 7:19:35	0	749,8	0,00
 7:19:36	0	749,8	0,00
 7:19:37	0	749,8	0,00
 7:19:38	0	749,8	0,00
 7:19:39	0	749,8	0,00
 7:19:40	0	749,8	0,00
 7:19:41	0	749,8	0,00
 7:19:42	0	749,8	0,00
 7:19:43	0	749,8	0,00
 7:19:44	0	749,8	0,00
 7:19:45	0	749,8	0,00
 7:19:46	0	749,8	0,00
 7:19:47	0	749,8	0,00
 7:19:48	0	749,8	0,00
 7:19:49	0	749,8	0,00
 7:19:50	0	749,8	0,00
 7:19:51	0	749,8	0,00
 7:19:52	0	749,8	0,00
 7:19:53	0	749,8	0,00
 7:19:54	0	749,8	0,00
 7:19:55	0	749,8	0,00
 7:19:56	0	749,8	0,00
 7:19:57	0	749,8	0,00
 7:19:58	0	749,8	0,00
 7:19:59	0	749,8	0,00
 7:20:00	0	749,8	0,00
 7:20:01	0	749,8	0,00
 7:20:02	0	749,8	0,00
 7:20:03	0	749,8	0,00
 7:20:04	0	749,8	0,00
 7:20:05	0	749,8	0,00
 7:20:06	0	749,8	0,00
 7:20:07	0	749,8	0,00
 7:20:08	0	749,8	0,00
 7:20:09	0	749,8	0,00
 7:20:10	0	749,8	0,00
 7:20:11	0	749,8	0,00
 7:20:12	0	749,8	0,00
 7:20:13	0	749,8	0,00
 7:20:14	0	749,8	0,00
 7:20:15	0	749,8	0,00
 7:20:16	0	749,8	0,00
 7:20:17	0	749,8	0,00
 7:20:18	0	749,8	0,00
 7:20:19	0	749,8	0,00
 7:20:20	0	749,8	0,00
 7:20:21	0	749,8	0,00
 7:20:22	0	749,8	0,00
 7:20:23	0	749,8	0,00
 7:20:24	0	749,8	0,00
 7:20:25	0	749,8	0,00
 7:20:26	0	749,8	0,00
 7:20:27	0	749,8	0,00
 7:20:28	0	749,8	0,00
 7:20:29	0	749,8	0,00
 7:20:30	0	749,8	0,00
 7:20:31	0	749,8	0,00
 7:20:32	0	749,8	0,00
 7:20:33	0	749,8	0,00
 7:20:34	0	749,8	0,00
 7:20:35	0	749,8	0,00
 7:20:36	0	749,8	0,00
 7:20:37	0	749,8	0,00
 7:20:38	0	749,8	0,00
 7:20:39	0	749,8	0,00
 7:20:40	0	749,8	0,00
 7:20:41	0	749,8	0,00
 7:20:42	0	749,8	0,00
 7:20:43	0	749,8	0,00
 7:20:44	0	749,8	0,00
 7:20:45	0	749,8	0,00
 7:20:46	0	749,8	0,00
 7:20:47	0	749,8	0,00
 7:20:48	0	749,8	0,00
 7:20:49	0	749,8	0,00
 7:20:50	0	749,8	0,00
 7:20:51	0	749,8	0,00
 7:20:52	0	749,8	0,00
 7:20:53	0	749,8	0,00
 7:20:54	0	749,8	0,00
 7:20:55	0	749,8	0,00
 7:20:56	0	749,8	0,00
 7:20:57	0	749,8	0,00
 7:20:58	0	749,8	0,00
 7:20:59	0	749,8	0,00
 7:21:00	0	749,8	0,00
 7:21:01	0	749,8	0,00
 7:21:02	0	749,8	0,00
 7:21:03	0	749,8	0,00
 7:21:04	0	749,8	0,00
 7:21:05	0	749,8	0,00
 7:21:06	0	749,8	0,00
 7:21:07	0	749,8	0,00
 7:21:08	0	749,8	0,00
 7:21:09	0	749,8	0,00
 7:21:10	0	749,8	0,00
 7:21:11	0	749,8	0,00
 7:21:12	0	749,8	0,00
 7:21:13	0	749,8	0,00
 7:21:14	0	749,8	0,00
 7:21:15	0	749,8	0,00
 7:21:16	0	749,8	0,00
 7:21:17	0	749,8	0,00
 7:21:18	0	749,8	0,00
 7:21:19	0	749,8	0,00
 7:21:20	0	749,8	0,00
 7:21:21	0	749,8	0,00
 7:21:22	0	749,8	0,00
 7:21:23	0	749,8	0,00
 7:21:24	0	749,8	0,00
 7:21:25	0	749,8	0,00
 7:21:26	0	749,8	0,00
 7:21:27	0	749,8	0,00
 7:21:28	0	749,8	0,00
 7:21:29	0	749,8	0,00
 7:21:30	0	749,8	0,00
 7:21:31	0	749,8	0,00
 7:21:32	0	749,8	0,00
 7:21:33	0	749,8	0,00
 7:21:34	0	749,8	0,00
 7:21:35	0	749,8	0,00
 7:21:36	0	749,8	0,00
 7:21:37	0	749,8	0,00
 7:21:38	0	749,8	0,00
 7:21:39	0	749,8	0,00
 7:21:40	0	749,8	0,00
 7:21:41	0	749,8	0,00
 7:21:42	0	749,8	0,00
 7:21:43	0	749,8	0,00
 7:21:44	0	749,8	0,00
 7:21:45	0	749,8	0,00
 7:21:46	0	749,8	0,00
 7:21:47	0	749,8	0,00
 7:21:48	0	749,8	0,00
 7:21:49	0	749,8	0,00
 7:21:50	0	749,8	0,00
 7:21:51	0	749,8	0,00
 7:21:52	0	749,8	0,00
 7:21:53	0	749,8	0,00
 7:21:54	0	749,8	0,00
 7:21:55	0	749,8	0,00
 7:21:56	0	749,8	0,00
 7:21:57	0	749,8	0,00
 7:21:58	0	749,8	0,00
 7:21:59	0	749,8	0,00
 7:22:00	0	749,8	0,00
 7:22:01	0	749,8	0,00
 7:22:02	0	749,8	0,00
 7:22:03	0	749,8	0,00
 7:22:04	0	749,8	0,00
 7:22:05	0	749,8	0,00
 7:22:06	0	749,8	0,00
 7:22:07	0	749,8	0,00
 7:22:08	0	749,8	0,00
 7:22:09	0	749,8	0,00
 7:22:10	0	749,8	0,00
 7:22:11	0	749,8	0,00
 7:22:12	0	749,8	0,00
 7:22:13	0	749,8	0,00
 7:22:14	0	749,8	0,00
 7:22:15	0	749,8	0,00
 7:22:16	0	749,8	0,00
 7:22:17	0	749,8	0,00
 7:22:18	0	749,8	0,00
 7:22:19	0	749,8	0,00
 7:22:20	0	749,8	0,00
 7:22:21	0	749,8	0,00
 7:22:22	0	749,8	0,00
 7:22:23	0	749,8	0,00
 7:22:24	0	749,8	0,00
 7:22:25	0	749,8	0,00
 7:22:26	0	749,8	0,00
 7:22:27	0	749,8	0,00
 7:22:28	0	749,8	0,00
 7:22:29	0	749,8	0,00
 7:22:30	0	749,8	0,00
 7:22:31	0	749,8	0,00
 7:22:32	0	749,8	0,00
 7:22:33	0	749,8	0,00
 7:22:34	0	749,8	0,00
 7:22:35	0	749,8	0,00
 7:22:36	0	749,8	0,00
 7:22:37	0	749,8	0,00
 7:22:38	0	749,8	0,00
 7:22:39	0	749,8	0,00
 7:22:40	0	749,8	0,00
 7:22:41	0	749,8	0,00
 7:22:42	0	749,8	0,00
 7:22:43	0	749,8	0,00
 7:22:44	0	749,8	0,00
 7:22:45	0	749,8	0,00
 7:22:46	0	749,8	0,00
 7:22:47	0	749,8	0,00
 7:22:48	0	749,8	0,00
 7:22:49	0	749,8	0,00
 7:22:50	0	749,8	0,00
 7:22:51	0	749,8	0,00
 7:22:52	0	749,8	0,00
 7:22:53	0	749,8	0,00
 7:22:54	0	749,8	0,00
 7:22:55	0	749,8	0,00
 7:22:56	0	749,8	0,00
 7:22:57	0	749,8	0,00
 7:22:58	0	749,8	0,00
 7:22:59	0	749,8	0,00
 7:23:00	0	749,8	0,00
 7:23:01	0	749,8	0,00
 7:23:02	0	749,8	0,00
 7:23:03	0	749,8	0,00
 7:23:04	0	749,8	0,00
 7:23:05	0	749,8	0,00
 7:23:06	0	749,8	0,00
 7:23:07	0	749,8	0,00
 7:23:08	0	749,8	0,00
 7:23:09	0	749,8	0,00
 7:23:10	0	749,8	0,00
 7:23:11	0	749,8	0,00
 7:23:12	0	749,8	0,00
 7:23:13	0	749,8	0,00
 7:23:14	0	749,8	0,00
 7:23:15	0	749,8	0,00
 7:23:16	0	749,8	0,00
 7:23:17	0	749,8	0,00
 7:23:18	0	749,8	0,00
 7:23:19	0	749,8	0,00
 7:23:20	0	749,8	0,00
 7:23:21	0	749,8	0,00
 7:23:22	0	749,8	0,00
 7:23:23	0	749,8	0,00
 7:23:24	0	749,8	0,00
 7:23:25	0	749,8	0,00
 7:23:26	0	749,8	0,00
 7:23:27	0	749,8	0,00
 7:23:28	0	749,8	0,00
 7:23:29	0	749,8	0,00
 7:23:30	0	749,8	0,00
 7:23:31	0	749,8	0,00
 7:23:32	0	749,8	0,00
 7:23:33	0	749,8	0,00
 7:23:34	0	749,8	0,00
 7:23:35	0	749,8	0,00
 7:23:36	0	749,8	0,00
 7:23:37	0	749,8	0,00
 7:23:38	0	749,8	0,00
 7:23:39	0	749,8	0,00
 7:23:40	0	749,8	0,00
 7:23:41	0	749,8	0,00
 7:23:42	0	749,8	0,00
 7:23:43	0	749,8	0,00
 7:23:44	0	749,8	0,00
 7:23:45	0	749,8	0,00
 7:23:46	0	749,8	0,00
 7:23:47	0	749,8	0,00
 7:23:48	0	749,8	0,00
 7:23:49	0	749,8	0,00
 7:23:50	0	749,8	0,00
 7:23:51	0	749,8	0,00
 7:23:52	0	749,8	0,00
 7:23:53	0	749,8	0,00
 7:23:54	0	749,8	0,00
 7:23:55	0	749,8	0,00
 7:23:56	0	749,8	0,00
 7:23:57	0	749,8	0,00
 7:23:58	0	749,8	0,00
 7:23:59	0	749,8	0,00
 7:24:00	0	749,8	0,00
 7:24:01	0	749,8	0,00
 7:24:02	0	749,8	0,00
 7:24:03	0	749,8	0,00
 7:24:04	0	749,8	0,00
 7:24:05	0	749,8	0,00
 7:24:06	0	749,8	0,00
 7:24:07	0	749,8	0,00
 7:24:08	0	749,8	0,00
 7:24:09	0	749,8	0,00
 7:24:10	0	749,8	0,00
 7:24:11	0	749,8	0,00
 7:24:12	0	749,8	0,00
 7:24:13	0	749,8	0,00
 7:24:14	0	749,8	0,00
 7:24:15	0	749,8	0,00
 7:24:16	0	749,8	0,00
 7:24:17	0	749,8	0,00
 7:24:18	0	749,8	0,00
 7:24:19	0	749,8	0,00
 7:24:20	0	749,8	0,00
 7:24:21	0	749,8	0,00
 7:24:22	0	749,8	0,00
 7:24:23	0	749,8	0,00
 7:24:24	0	749,8	0,00
 7:24:25	0	749,8	0,00
 7:24:26	0	749,8	0,00
 7:24:27	0	749,8	0,00
 7:24:28	0	749,8	0,00
 7:24:29	0	749,8	0,00
 7:24:30	0	749,8	0,00
 7:24:31	0	749,8	0,00
 7:24:32	0	749,8	0,00
 7:24:33	0	749,8	0,00
 7:24:34	0	749,8	0,00
 7:24:35	0	749,8	0,00
 7:24:36	0	749,8	0,00
 7:24:37	0	749,8	0,00
 7:24:38	0	749,8	0,00
 7:24:39	0	749,8	0,00
 7:24:40	0	749,8	0,00
 7:24:41	0	749,8	0,00
 7:24:42	0	749,8	0,00
 7:24:43	0	749,8	0,00
 7:24:44	0	749,8	0,00
 7:24:45	0	749,8	0,00
 7:24:46	0	749,8	0,00
 7:24:47	0	749,8	0,00
 7:24:48	0	749,8	0,00
 7:24:49	0	749,8	0,00
 7:24:50	0	749,8	0,00
 7:24:51	0	749,8	0,00
 7:24:52	0	749,8	0,00
 7:24:53	0	749,8	0,00
 7:24:54	0	749,8	0,00
 7:24:55	0	749,8	0,00
 7:24:56	0	749,8	0,00
 7:24:57	0	749,8	0,00
 7:24:58	0	749,8	0,00
 7:24:59	0	749,8	0,00
 7:25:00	0	749,8	0,00
 7:25:01	0	749,8	0,00
 7:25:02	0	749,8	0,00
 7:25:03	0	749,8	0,00
 7:25:04	0	749,8	0,00
 7:25:05	0	749,8	0,00
 7:25:06	0	749,8	0,00
 7:25:07	0	749,8	0,00
 7:25:08	0	749,8	0,00
 7:25:09	0	749,8	0,00
 7:25:10	0	749,8	0,00
 7:25:11	0	749,8	0,00
 7:25:12	0	749,8	0,00
 7:25:13	0	749,8	0,00
 7:25:14	0	749,8	0,00
 7:25:15	0	749,8	0,00
 7:25:16	0	749,8	0,00
 7:25:17	0	749,8	0,00
 7:25:18	0	749,8	0,00
 7:25:19	0	749,8	0,00
 7:25:20	0	749,8	0,00
 7:25:21	0	749,8	0,00
 7:25:22	0	749,8	0,00
 7:25:23	0	749,8	0,00
 7:25:24	0	749,8	0,00
 7:25:25	0	749,8	0,00
 7:25:26	0	749,8	0,00
 7:25:27	0	749,8	0,00
 7:25:28	0	749,8	0,00
 7:25:29	0	749,8	0,00
 7:25:30	0	749,8	0,00
 7:25:31	0	749,8	0,00
 7:25:32	0	749,8	0,00
 7:25:33	0	749,8	0,00
 7:25:34	0	749,8	0,00
 7:25:35	0	749,8	0,00
 7:25:36	0	749,8	0,00
 7:25:37	0	749,8	0,00
 7:25:38	0	749,8	0,00
 7:25:39	0	749,8	0,00
 7:25:40	0	749,8	0,00
 7:25:41	0	749,8	0,00
 7:25:42	0	749,8	0,00
 7:25:43	0	749,8	0,00
 7:25:44	0	749,8	0,00
 7:25:45	0	749,8	0,00
 7:25:46	0	749,8	0,00
 7:25:47	0	749,8	0,00
 7:25:48	0	749,8	0,00
 7:25:49	0	749,8	0,00
 7:25:50	0	749,8	0,00
 7:25:51	0	749,8	0,00
 7:25:52	0	749,8	0,00
 7:25:53	0	749,8	0,00
 7:25:54	0	749,8	0,00
 7:25:55	0	749,8	0,00
 7:25:56	0	749,8	0,00
 7:25:57	0	749,8	0,00
 7:25:58	0	749,8	0,00
 7:25:59	0	749,8	0,00
 7:26:00	0	749,8	0,00
 7:26:01	0	749,8	0,00
 7:26:02	0	749,8	0,00
 7:26:03	0	749,8	0,00
 7:26:04	0	749,8	0,00
 7:26:05	0	749,8	0,00
 7:26:06	0	749,8	0,00
 7:26:07	0	749,8	0,00
 7:26:08	0	749,8	0,00
 7:26:09	0	749,8	0,00
 7:26:10	0	749,8	0,00
 7:26:11	0	749,8	0,00
 7:26:12	0	749,8	0,00
 7:26:13	0	749,8	0,00
 7:26:14	0	749,8	0,00
 7:26:15	0	749,8	0,00
 7:26:16	0	749,8	0,00
 7:26:17	0	749,8	0,00
 7:26:18	0	749,8	0,00
 7:26:19	0	749,8	0,00
 7:26:20	0	749,8	0,00
 7:26:21	0	749,8	0,00
 7:26:22	0	749,8	0,00
 7:26:23	0	749,8	0,00
 7:26:24	0	749,8	0,00
 7:26:25	0	749,8	0,00
 7:26:26	0	749,8	0,00
 7:26:27	0	749,8	0,00
 7:26:28	0	749,8	0,00
 7:26:29	0	749,8	0,00
 7:26:30	0	749,8	0,00
 7:26:31	0	749,8	0,00
 7:26:32	0	749,8	0,00
 7:26:33	0	749,8	0,00
 7:26:34	0	749,8	0,00
 7:26:35	0	749,8	0,00
 7:26:36	0	749,8	0,00
 7:26:37	0	749,8	0,00
 7:26:38	0	749,8	0,00
 7:26:39	0	749,8	0,00
 7:26:40	0	749,8	0,00
 7:26:41	0	749,8	0,00
 7:26:42	0	749,8	0,00
 7:26:43	0	749,8	0,00
 7:26:44	0	749,8	0,00
 7:26:45	0	749,8	0,00
 7:26:46	0	749,8	0,00
 7:26:47	0	749,8	0,00
 7:26:48	0	749,8	0,00
 7:26:49	0	749,8	0,00
 7:26:50	0	749,8	0,00
 7:26:51	0	749,8	0,00
 7:26:52	0	749,8	0,00
 7:26:53	0	749,8	0,00
 7:26:54	0	749,8	0,00
 7:26:55	0	749,8	0,00
 7:26:56	0	749,8	0,00
 7:26:57	0	749,8	0,00
 7:26:58	0	749,8	0,00
 7:26:59	0	749,8	0,00
 7:27:00	0	749,8	0,00
 7:27:01	0	749,8	0,00
 7:27:02	0	749,8	0,00
 7:27:03	0	749,8	0,00
 7:27:04	0	749,8	0,00
 7:27:05	0	749,8	0,00
 7:27:06	0	749,8	0,00
 7:27:07	0	749,8	0,00
 7:27:08	0	749,8	0,00
 7:27:09	0	749,8	0,00
 7:27:10	0	749,8	0,00
 7:27:11	0	749,8	0,00
 7:27:12	0	749,8	0,00
 7:27:13	0	749,8	0,00
 7:27:14	0	749,8	0,00
 7:27:15	0	749,8	0,00
 7:27:16	0	749,8	0,00
 7:27:17	0	749,8	0,00
 7:27:18	0	749,8	0,00
 7:27:19	0	749,8	0,00
 7:27:20	0	749,8	0,00
 7:27:21	0	749,8	0,00
 7:27:22	0	749,8	0,00
 7:27:23	0	749,8	0,00
 7:27:24	0	749,8	0,00
 7:27:25	0	749,8	0,00
 7:27:26	0	749,8	0,00
 7:27:27	0	749,8	0,00
 7:27:28	0	749,8	0,00
 7:27:29	0	749,8	0,00
 7:27:30	0	749,8	0,00
 7:27:31	0	749,8	0,00
 7:27:32	0	749,8	0,00
 7:27:33	0	749,8	0,00
 7:27:34	0	749,8	0,00
 7:27:35	0	749,8	0,00
 7:27:36	0	749,8	0,00
 7:27:37	0	749,8	0,00
 7:27:38	0	749,8	0,00
 7:27:39	0	749,8	0,00
 7:27:40	0	749,8	0,00
 7:27:41	0	749,8	0,00
 7:27:42	0	749,8	0,00
 7:27:43	0	749,8	0,00
 7:27:44	0	749,8	0,00
 7:27:45	0	749,8	0,00
 7:27:46	0	749,8	0,00
 7:27:47	0	749,8	0,00
 7:27:48	0	749,8	0,00
 7:27:49	0	749,8	0,00
 7:27:50	0	749,8	0,00
 7:27:51	0	749,8	0,00
 7:27:52	0	749,8	0,00
 7:27:53	0	749,8	0,00
 7:27:54	0	749,8	0,00
 7:27:55	0	749,8	0,00
 7:27:56	0	749,8	0,00
 7:27:57	0	749,8	0,00
 7:27:58	0	749,8	0,00
 7:27:59	0	749,8	0,00
 7:28:00	0	749,8	0,00
 7:28:01	0	749,8	0,00
 7:28:02	0	749,8	0,00
 7:28:03	0	749,8	0,00
 7:28:04	0	749,8	0,00
 7:28:05	0	749,8	0,00
 7:28:06	0	749,8	0,00
 7:28:07	0	749,8	0,00
 7:28:08	0	749,8	0,00
 7:28:09	0	749,8	0,00
 7:28:10	0	749,8	0,00
 7:28:11	0	749,8	0,00
 7:28:12	0	749,8	0,00
 7:28:13	0	749,8	0,00
 7:28:14	0	749,8	0,00
 7:28:15	0	749,8	0,00
 7:28:16	0	749,8	0,00
 7:28:17	0	749,8	0,00
 7:28:18	0	749,8	0,00
 7:28:19	0	749,8	0,00
 7:28:20	0	749,8	0,00
 7:28:21	0	749,8	0,00
 7:28:22	0	749,8	0,00
 7:28:23	0	749,8	0,00
 7:28:24	0	749,8	0,00
 7:28:25	0	749,8	0,00
 7:28:26	0	749,8	0,00
 7:28:27	0	749,8	0,00
 7:28:28	0	749,8	0,00
 7:28:29	0	749,8	0,00
 7:28:30	0	749,8	0,00
 7:28:31	0	749,8	0,00
 7:28:32	0	749,8	0,00
 7:28:33	0	749,8	0,00
 7:28:34	0	749,8	0,00
 7:28:35	0	749,8	0,00
 7:28:36	0	749,8	0,00
 7:28:37	0	749,8	0,00
 7:28:38	0	749,8	0,00
 7:28:39	0	749,8	0,00
 7:28:40	0	749,8	0,00
 7:28:41	0	749,8	0,00
 7:28:42	0	749,8	0,00
 7:28:43	0	749,8	0,00
 7:28:44	0	749,8	0,00
 7:28:45	0	749,8	0,00
 7:28:46	0	749,8	0,00
 7:28:47	0	749,8	0,00
 7:28:48	0	749,8	0,00
 7:28:49	0	749,8	0,00
 7:28:50	0	749,8	0,00
 7:28:51	0	749,8	0,00
 7:28:52	0	749,8	0,00
 7:28:53	0	749,8	0,00
 7:28:54	0	749,8	0,00
 7:28:55	0	749,8	0,00
 7:28:56	0	749,8	0,00
 7:28:57	0	749,8	0,00
 7:28:58	0	749,8	0,00
 7:28:59	0	749,8	0,00
 7:29:00	0	749,8	0,00
 7:29:01	0	749,8	0,00
 7:29:02	0	749,8	0,00
 7:29:03	0	749,8	0,00
 7:29:04	0	749,8	0,00
 7:29:05	0	749,8	0,00
 7:29:06	0	749,8	0,00
 7:29:07	0	749,8	0,00
 7:29:08	0	749,8	0,00
 7:29:09	0	749,8	0,00
 7:29:10	0	749,8	0,00
 7:29:11	0	749,8	0,00
 7:29:12	0	749,8	0,00
 7:29:13	0	749,8	0,00
 7:29:14	0	749,8	0,00
 7:29:15	0	749,8	0,00
 7:29:16	0	749,8	0,00
 7:29:17	0	749,8	0,00
 7:29:18	0	749,8	0,00
 7:29:19	0	749,8	0,00
 7:29:20	0	749,8	0,00
 7:29:21	0	749,8	0,00
 7:29:22	0	749,8	0,00
 7:29:23	0	749,8	0,00
 7:29:24	0	749,8	0,00
 7:29:25	0	749,8	0,00
 7:29:26	0	749,8	0,00
 7:29:27	0	749,8	0,00
 7:29:28	0	749,8	0,00
 7:29:29	0	749,8	0,00
 7:29:30	0	749,8	0,00
 7:29:31	0	749,8	0,00
 7:29:32	0	749,8	0,00
 7:29:33	0	749,8	0,00
 7:29:34	0	749,8	0,00
 7:29:35	0	749,8	0,00
 7:29:36	0	749,8	0,00
 7:29:37	0	749,8	0,00
 7:29:38	0	749,8	0,00
 7:29:39	0	749,8	0,00
 7:29:40	0	749,8	0,00
 7:29:41	0	749,8	0,00
 7:29:42	0	749,8	0,00
 7:29:43	0	749,8	0,00
 7:29:44	0	749,8	0,00
 7:29:45	0	749,8	0,00
 7:29:46	0	749,8	0,00
 7:29:47	0	749,8	0,00
 7:29:48	0	749,8	0,00
 7:29:49	0	749,8	0,00
 7:29:50	0	749,8	0,00
 7:29:51	0	749,8	0,00
 7:29:52	0	749,8	0,00
 7:29:53	0	749,8	0,00
 7:29:54	0	749,8	0,00
 7:29:55	0	749,8	0,00
 7:29:56	0	749,8	0,00
 7:29:57	0	749,8	0,00
 7:29:58	0	749,8	0,00
 7:29:59	0	749,8	0,00
 7:30:00	0	749,8	0,00
 7:30:01	0	749,8	0,00
 7:30:02	0	749,8	0,00
 7:30:03	0	749,8	0,00
 7:30:04	0	749,8	0,00
 7:30:05	0	749,8	0,00
 7:30:06	0	749,8	0,00
 7:30:07	0	749,8	0,00
 7:30:08	0	749,8	0,00
 7:30:09	0	749,8	0,00
 7:30:10	0	749,8	0,00
 7:30:11	0	749,8	0,00
 7:30:12	0	749,8	0,00
 7:30:13	0	749,8	0,00
 7:30:14	0	749,8	0,00
 7:30:15	0	749,8	0,00
 7:30:16	0	749,8	0,00
 7:30:17	0	749,8	0,00
 7:30:18	0	749,8	0,00
 7:30:19	0	749,8	0,00
 7:30:20	0	749,8	0,00
 7:30:21	0	749,8	0,00
 7:30:22	0	749,8	0,00
 7:30:23	0	749,8	0,00
 7:30:24	0	749,8	0,00
 7:30:25	0	749,8	0,00
 7:30:26	0	749,8	0,00
 7:30:27	0	749,8	0,00
 7:30:28	0	749,8	0,00
 7:30:29	0	749,8	0,00
 7:30:30	0	749,8	0,00
 7:30:31	0	749,8	0,00
 7:30:32	0	749,8	0,00
 7:30:33	0	749,8	0,00
 7:30:34	0	749,8	0,00
 7:30:35	0	749,8	0,00
 7:30:36	0	749,8	0,00
 7:30:37	0	749,8	0,00
 7:30:38	0	749,8	0,00
 7:30:39	0	749,8	0,00
 7:30:40	0	749,8	0,00
 7:30:41	0	749,8	0,00
 7:30:42	0	749,8	0,00
 7:30:43	0	749,8	0,00
 7:30:44	0	749,8	0,00
 7:30:45	0	749,8	0,00
 7:30:46	0	749,8	0,00
 7:30:47	0	749,8	0,00
 7:30:48	0	749,8	0,00
 7:30:49	0	749,8	0,00
 7:30:50	0	749,8	0,00
 7:30:51	0	749,8	0,00
 7:30:52	0	749,8	0,00
 7:30:53	0	749,8	0,00
 7:30:54	0	749,8	0,00
 7:30:55	0	749,8	0,00
 7:30:56	0	749,8	0,00
 7:30:57	0	749,8	0,00
 7:30:58	0	749,8	0,00
 7:30:59	0	749,8	0,00
 7:31:00	0	749,8	0,00
 7:31:01	0	749,8	0,00
 7:31:02	0	749,8	0,00
 7:31:03	0	749,8	0,00
 7:31:04	0	749,8	0,00
 7:31:05	0	749,8	0,00
 7:31:06	0	749,8	0,00
 7:31:07	0	749,8	0,00
 7:31:08	0	749,8	0,00
 7:31:09	0	749,8	0,00
 7:31:10	0	749,8	0,00
 7:31:11	0	749,8	0,00
 7:31:12	0	749,8	0,00
 7:31:13	0	749,8	0,00
 7:31:14	0	749,8	0,00
 7:31:15	0	749,8	0,00
 7:31:16	0	749,8	0,00
 7:31:17	0	749,8	0,00
 7:31:18	0	749,8	0,00
 7:31:19	0	749,8	0,00
 7:31:20	0	749,8	0,00
 7:31:21	0	749,8	0,00
 7:31:22	0	749,8	0,00
 7:31:23	0	749,8	0,00
 7:31:24	0	749,8	0,00
 7:31:25	0	749,8	0,00
 7:31:26	0	749,8	0,00
 7:31:27	0	749,8	0,00
 7:31:28	0	749,8	0,00
 7:31:29	0	749,8	0,00
 7:31:30	0	749,8	0,00
 7:31:31	0	749,8	0,00
 7:31:32	0	749,8	0,00
 7:31:33	0	749,8	0,00
 7:31:34	0	749,8	0,00
 7:31:35	0	749,8	0,00
 7:31:36	0	749,8	0,00
 7:31:37	0	749,8	0,00
 7:31:38	0	749,8	0,00
 7:31:39	0	749,8	0,00
 7:31:40	0	749,8	0,00
 7:31:41	0	749,8	0,00
 7:31:42	0	749,8	0,00
 7:31:43	0	749,8	0,00
 7:31:44	0	749,8	0,00
 7:31:45	0	749,8	0,00
 7:31:46	0	749,8	0,00
 7:31:47	0	749,8	0,00
 7:31:48	0	749,8	0,00
 7:31:49	0	749,8	0,00
 7:31:50	0	749,8	0,00
 7:31:51	0	749,8	0,00
 7:31:52	0	749,8	0,00
 7:31:53	0	749,8	0,00
 7:31:54	0	749,8	0,00
 7:31:55	0	749,8	0,00
 7:31:56	0	749,8	0,00
 7:31:57	0	749,8	0,00
 7:31:58	0	749,8	0,00
 7:31:59	0	749,8	0,00
 7:32:00	0	749,8	0,00
 7:32:01	0	749,8	0,00
 7:32:02	0	749,8	0,00
